periodo,tipoEntidad,entidad,sectorEconomico,cantidadCredito,deuda,tasaPorDeuda,tasaPromedioPonderado,deudaCapital,deudaVencida,deudaVencidaDe31A90Dias,valorDesembolso,valorGarantia,valorProvisionCapitalYRendimiento
2018-06,BANCOS MÚLTIPLES,TODOS,M - ENSEÑANZA,2253,5617082693.679997,66948878839.57779,11.918798865985119,5593771119.81,21435792.239999995,927654.3300000001,308070591.50000006,2793249715.0099998,103908814.34999996
2018-06,BANCOS MÚLTIPLES,TODOS,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",24828,7709714062.300007,127217077033.52277,16.500881356366495,7596146029.609991,289844681.7499998,35409621.14000002,460841692.75999993,1907421398.8700006,416401876.90000015
2018-06,BANCOS MÚLTIPLES,TODOS,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,6527,8591326140.490002,108280728973.52225,12.60349417573694,8540865337.870003,94228813.37000002,18395378.01,317959983.3400001,5747869671.81,232003863.44000003
2018-06,BANCOS MÚLTIPLES,TODOS,"O - Otras actividades de servicios comunitarios, sociales y personales",36333,15882099074.49999,241328010400.48096,15.19496946017374,15705213363.739998,465482163.6299999,52798822.28000001,1330530156.2100003,7580115976.030001,739891654.0499997
2018-06,BANCOS MÚLTIPLES,TODOS,I - TRANSPORTE Y ALMACENAMIENTO,18146,18169804037.359997,189849086956.65973,10.448603989690803,18057504207.949993,324309146.94000006,20899445.819999997,1594339123.8,7412354262.23,606704160.1300001
2018-06,BANCOS MÚLTIPLES,TODOS,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",18605,19322514284.22,215774835278.82712,11.167016471300665,19101809522.910007,412844326.79,35582725.84,1092241735.5800002,10669317541.99,689032147.1800002
2018-06,BANCOS MÚLTIPLES,TODOS,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,9836,33952312879.78,303597415837.4503,8.941877300449098,33771875650.240005,307382176.0299999,9008231.270000001,3711800345.229998,17810011301.14,410019670.15999985
2018-06,BANCOS MÚLTIPLES,TODOS,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",1601,35685324950.79001,239388116230.7701,6.708307029875329,35590904726.939995,17014857.53,2454115.5199999996,3374531871.9300003,8178763042.72,197278967.97
2018-06,BANCOS MÚLTIPLES,TODOS,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,3288,40151385386.32,404777184472.60236,10.081275666530654,39579465593.8,4765825.55,792098.47,9932911400.679998,1800456604.83,25472226.209999997
2018-06,BANCOS MÚLTIPLES,TODOS,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",31083,49472648808.629974,543842280068.70294,10.992786785530583,48858816597.83003,853279201.4600002,121258292.08000003,3873148996.8899975,31905310247.550003,1577765463.8000007
2018-06,BANCOS MÚLTIPLES,TODOS,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,12951,51924220733.439995,326665202875.70416,6.291191244885198,51676378485.09,186639292.09,36679321.74999999,4467048731.769999,48230410322.770004,1013034545.3999993
2018-06,BANCOS MÚLTIPLES,TODOS,F - CONSTRUCCIÓN,11696,63194827962.59001,640207173285.555,10.130689392248113,59256526952.800026,680768140.6599998,84007705.84000002,1901367684.7300003,38290505058.66,1653299036.4199984
2018-06,BANCOS MÚLTIPLES,TODOS,D - INDUSTRIA MANUFACTURERA,21415,72509133663.21,606829212354.8665,8.369003761284242,72021154444.34,923576301.73,43906663.48,5506892901.870001,33420805181.39999,2301716849.8099995
2018-06,BANCOS MÚLTIPLES,TODOS,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,58341,123516359789.24998,1302539882684.6643,10.545484702650931,122620060269.51996,1844013229.3000002,93180842.51999998,2448695228.49,92686722487.05003,1899918344.41
2018-06,BANCOS MÚLTIPLES,TODOS,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,192466,140434815372.2299,1587460446702.545,11.303895280489366,139403521614.76993,2555994473.240001,224847998.20999995,10869033186.049992,113392717324.37003,4457413916.380004
2018-06,BANCOS MÚLTIPLES,TODOS,Y - CONSUMO DE BIENES Y SERVICIOS,3204732,221631762128.7401,5642523487755.646,25.459002056203712,218243420504.76007,8565710867.160002,582890312.28,32643132334.86002,33211485126.719994,7438014537.540003
2018-06,BANCOS MÚLTIPLES,VIMENCA,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2,2185146.7800000003,32777201.700000003,15,2167839.3600000003,0,0,0,1291500,21851.47
2018-06,BANCOS MÚLTIPLES,VIMENCA,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",3,3505077.5700000003,46683176.898,13.318728606054787,3475367.88,65424.02,65424.02,0,35265290.04,35050.78
2018-06,BANCOS MÚLTIPLES,VIMENCA,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,6,16928671.57,211445368.8435,12.490369842026535,16834613.39,0,0,1430000,23200000,169286.69999999998
2018-06,BANCOS MÚLTIPLES,VIMENCA,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,11,20779530.25,318066605.7615,15.306727434875484,20638074.200000003,0,0,187991.38,28168000,207795.31000000003
2018-06,BANCOS MÚLTIPLES,VIMENCA,M - ENSEÑANZA,6,26747971.39,348190959.5975,13.017471662455671,26468213.18,49776.73,49776.73,0,23844362.97,317953.76
2018-06,BANCOS MÚLTIPLES,VIMENCA,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,17,28319623.53,349648542.654,12.34651097263368,28187798.05,0,0,93439.47,25568000.96,383351.80999999994
2018-06,BANCOS MÚLTIPLES,VIMENCA,I - TRANSPORTE Y ALMACENAMIENTO,18,33984269.70999999,619855093.4465,18.239470753261628,33846720.8,0,0,2774546.87,45618904.09,339842.69000000006
2018-06,BANCOS MÚLTIPLES,VIMENCA,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,14,37322486.08,325184739.20399994,8.712837041642215,37154804.14,0,0,0,47786063.519999996,373224.86000000004
2018-06,BANCOS MÚLTIPLES,VIMENCA,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,4,47016330.099999994,520720067.2875,11.075302265829125,46977842.83,0,0,0,101577381,470163.3
2018-06,BANCOS MÚLTIPLES,VIMENCA,D - INDUSTRIA MANUFACTURERA,21,77374033.64,807561144.19,10.437107983116906,76475664.26,462339.27,462339.27,2850000,28546424.599999998,11793628.4
2018-06,BANCOS MÚLTIPLES,VIMENCA,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2,166575125.12,1145414031.99,6.876260973328693,166476689.79,0,0,5000000,6880000,50076.04
2018-06,BANCOS MÚLTIPLES,VIMENCA,"O - Otras actividades de servicios comunitarios, sociales y personales",45,169164397.83,2007776917.7229998,11.86879120830551,168094101.67999998,665411.3300000001,142078.53,14461928.5,198598589.94000003,2040632.1300000006
2018-06,BANCOS MÚLTIPLES,VIMENCA,F - CONSTRUCCIÓN,55,385008717.35999995,4224275968.9249997,10.97189694272589,383101468.9,98270.81999999999,97826.4,9500951.92,557690920.3499999,4699393.99
2018-06,BANCOS MÚLTIPLES,VIMENCA,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,91,415759078.58,6216610165.782001,14.952433960106072,412938805.4,532071.45,532071.45,38247041.75,439695809.5199999,5485529.3
2018-06,BANCOS MÚLTIPLES,VIMENCA,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",80,441976575.20000005,5364788396.73,12.138173599590349,439666727.97999996,146707.85,146707.85,41824191.81,549932768.99,5219137.52
2018-06,BANCOS MÚLTIPLES,VIMENCA,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,214,616544390.2699999,6414161169.334002,10.40340528688467,613146467.1799998,1311285.7400000002,454720.93,11160000,595146123.79,7348451.450000001
2018-06,BANCOS MÚLTIPLES,VIMENCA,Y - CONSUMO DE BIENES Y SERVICIOS,22290,1174681660.5500002,34244950082.286488,29.152536582764547,1143402991.2499998,72937298.38999999,3138759.73,70051406.49999997,218369659.29,45232882.43000008
2018-07,BANCOS MÚLTIPLES,ACTIVO,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",1,140976.41,4793197.94,34,140976.41,0,0,0,0,1409.76
2018-07,BANCOS MÚLTIPLES,ACTIVO,I - TRANSPORTE Y ALMACENAMIENTO,7,907379.99,29983153.08,33.04365691379198,896937.1600000001,0,0,0,0,9073.83
2018-07,BANCOS MÚLTIPLES,ACTIVO,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",7,1483790.46,36234836.660000004,24.420453990518315,1459888.92,5583.98,5583.98,150000,0,17472.49
2018-07,BANCOS MÚLTIPLES,ACTIVO,M - ENSEÑANZA,5,1687664.42,38408048.04,22.758107349327187,1659465.87,0,0,0,0,16876.65
2018-07,BANCOS MÚLTIPLES,ACTIVO,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,20,3676686.8000000003,102348021.22000001,27.837024687552937,3636989.3,0,0,821000,0,36766.87
2018-07,BANCOS MÚLTIPLES,ACTIVO,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,13,3947296.71,70697061.97999999,17.91024774015531,3925327.8400000003,0,0,3382875.52,0,422344.09
2018-07,BANCOS MÚLTIPLES,ACTIVO,D - INDUSTRIA MANUFACTURERA,9,12252363.83,188553965.14000002,15.389190833390394,12217556.04,0,0,2397791.02,0,122523.63
2018-07,BANCOS MÚLTIPLES,ACTIVO,F - CONSTRUCCIÓN,15,25239451.939999998,417632231.91,16.546802715954698,24930815.259999998,21212.93,21212.93,669587.14,0,536680.8300000001
2018-07,BANCOS MÚLTIPLES,ACTIVO,"O - Otras actividades de servicios comunitarios, sociales y personales",25,37955225.669999994,490206826.34499997,12.915397489849783,37745655.83,0,0,27134132,440000,379552.27999999997
2018-07,BANCOS MÚLTIPLES,ACTIVO,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,7,45715446.629999995,628599373.4350001,13.75026210555476,45320485.2,0,0,0,34951225.44,457154.47
2018-07,BANCOS MÚLTIPLES,ACTIVO,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",25,66757724.93,1040354623.1149999,15.584033521302326,66050345.50999999,20510.22,20510.22,12611146.36,22662038.48,4445042.39
2018-07,BANCOS MÚLTIPLES,ACTIVO,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,133,138834853.73000002,2433811420.390001,17.53026243052174,137221581.81,4883791.399999999,2858828.56,4689569.2700000005,8184282.68,3288260.989999999
2018-07,BANCOS MÚLTIPLES,ACTIVO,Y - CONSUMO DE BIENES Y SERVICIOS,2409,217726594.33999994,5552167649.449997,25.50064068324047,213802497.4400001,15014454.199999992,1570317.89,39081519.199999996,9131117.38,8912097.599999998
2018-07,BANCOS MÚLTIPLES,ADEMI,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,10,7583112.49,84491646.53999999,11.14208006955202,7485945.330000001,281324.93,1544.14,4980030,1681726.96,392383.33
2018-07,BANCOS MÚLTIPLES,ADEMI,C - EXPLOTACIÓN DE MINAS Y CANTERAS,25,9649392.430000002,194340836.05999997,20.14021478241402,9362604.44,107106.61,9102.47,94766,7655325.76,197538.23000000007
2018-07,BANCOS MÚLTIPLES,ADEMI,B - PESCA,186,11187866.710000003,293094384.015,26.197521977360054,10694192.19,1224713.4499999997,56825.71,1338511,5635706.01,606410.52
2018-07,BANCOS MÚLTIPLES,ADEMI,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,206,21551475.060000002,605692750.5600003,28.104468435396285,20963360.529999997,419424.4600000001,110035.39,2763384.3,1635671.48,1002820.3799999999
2018-07,BANCOS MÚLTIPLES,ADEMI,M - ENSEÑANZA,528,43514408.589999996,1106344759.9,25.424791367938944,42512612.10000001,1082196.26,116513.98,5565941.449999999,16800828.75,1066128.6200000003
2018-07,BANCOS MÚLTIPLES,ADEMI,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,1052,267569709.9,4476361680.174499,16.729702632810973,264065333.60999995,2068115.4299999997,273019.63,11398572.47,74825697.14999999,4218995.640000001
2018-07,BANCOS MÚLTIPLES,ADEMI,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",139,295367660.45,2662790880.559,9.01517409354217,294638028.5999999,270033,4917.32,2009684.15,54781606.31999999,920931.9000000004
2018-07,BANCOS MÚLTIPLES,ADEMI,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,200,334683039.9500001,4025582237.922999,12.028043723172825,328371210.75,568265.26,46517.81,178065217.34,21050131.32,5453862.879999996
2018-07,BANCOS MÚLTIPLES,ADEMI,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,6223,369410873.3600001,10048665222.812504,27.201866397202203,357180435.66999966,22082228.240000013,1617433.0299999986,30732275.300000004,110485633.44000003,17169022.14
2018-07,BANCOS MÚLTIPLES,ADEMI,F - CONSTRUCCIÓN,2277,430892764.44000024,6664937484.958497,15.467740549369466,420079766.5199997,12221424.659999998,521427.2700000001,11702916.43,295538446.06,9825239.939999998
2018-07,BANCOS MÚLTIPLES,ADEMI,D - INDUSTRIA MANUFACTURERA,3142,432951700.8799998,8671308553.169003,20.02835081960426,420737150.2000004,10462664.51,828053.6000000001,22210972.05,189199534.47000003,12570963.840000015
2018-07,BANCOS MÚLTIPLES,ADEMI,"O - Otras actividades de servicios comunitarios, sociales y personales",9408,485897840.44000024,12972630192.90248,26.698266823238473,469404617.7799992,33009434.439999998,2454992.2600000002,84750822.45000003,87719210.11,26511952.779999994
2018-07,BANCOS MÚLTIPLES,ADEMI,I - TRANSPORTE Y ALMACENAMIENTO,10081,699387611.9399999,19474477009.17748,27.845041400087286,676501364.4799992,43300488.92999998,2729128.25,61505112.6,27850127.570000008,36564409.25000001
2018-07,BANCOS MÚLTIPLES,ADEMI,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",11937,791556725.4100003,23661446858.423496,29.892294637718663,767218290.3399997,27762095.310000014,4286320.029999998,117493249.50000003,73864436.70999998,23024403.510000054
2018-07,BANCOS MÚLTIPLES,ADEMI,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",4148,846522426.4699994,16880195775.525509,19.940636240336794,829119932.519999,12945027.159999996,1022203.3400000005,56344101.44000001,348117454.31999993,18882550.610000007
2018-07,BANCOS MÚLTIPLES,ADEMI,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,625,923525557.05,13425503379.723501,14.537229941538738,909410471.75,351997.22,260941.11000000002,30841600,701156333.0500001,9376740.4
2018-07,BANCOS MÚLTIPLES,ADEMI,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",9450,1293478230.37,31012351158.166977,23.97593591451159,1209665283.5600016,55838482.64999999,6708583.49,111133036.82000004,284772825.31,61421651.79000007
2018-07,BANCOS MÚLTIPLES,ADEMI,Y - CONSUMO DE BIENES Y SERVICIOS,61531,2678094992.5800014,79971952391.48883,29.861507008922825,2583563401.630003,168169307.5300001,6840487.080000005,262889795.83999997,144425879.39,122583148.75
2018-07,BANCOS MÚLTIPLES,ADEMI,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,53603,3183753215.9699936,89470516298.07742,28.102214659504774,3077949963.1800017,177352614.51999992,13299839.670000013,330955399.3699999,593390122.0300001,152651714.86999995
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",25,4477317.27,128488387.41,28.697628437218167,4396870.25,60981.71,224.14,70000,100122.22,100637.54000000001
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,16,10347834.060000002,408776214.4875,39.50355331533988,10098030.779999997,320928.78,0,1711341.7599999998,1775933.85,1337039.55
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,36,12310128.36,306037519.22,24.86062779121176,12259186.019999998,72525.78,0,2891159.9299999997,0,183638.02000000002
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",17,23090958.599999998,373932183.2925,16.193878728469077,22869995.85,23470.11,0,25230.68,2173698.14,239494.30000000002
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,M - ENSEÑANZA,16,32162572.939999998,548515845.79,17.054476543691596,31850098.06,0,0,3108402.43,24318406.68,383468.08
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,12,41361728.92,659672016.29,15.948850145164577,40940824.57,12821.19,12821.19,0,10503540.15,418449.72
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,C - EXPLOTACIÓN DE MINAS Y CANTERAS,36,64352158.43000001,973656008.78,15.130122011977399,63449160.6,648363.37,648363.37,1954947.5000000002,8002880,1841347.2799999998
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,I - TRANSPORTE Y ALMACENAMIENTO,52,86059119.01,1563728967.5395,18.170404084171437,84505852.70000002,4834456.149999999,40398,20460643.42,56718804.04,8678479.14
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,"O - Otras actividades de servicios comunitarios, sociales y personales",36,95265086.76,1188332715.9950001,12.47395826121221,94663053.91000001,3853.41,3853.41,1075566.29,22140360,1049908.77
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,D - INDUSTRIA MANUFACTURERA,31,100554866.76999998,1241158354.995,12.343095812894985,98377285.36000001,25689343.319999997,82609.08,4931085.630000001,46238113.87,2971027.55
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,47,200483812.52999997,2103076632.4139998,10.490007177508657,198817665.42000002,1587387.9699999997,78668.24,9534385.510000002,81235511.92,3333278.2600000002
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,171,249159482.66000003,4184630723.406,16.79498881090669,244752609.82000002,6544837.290000001,1407204.3900000001,15224520.870000003,87614204.46000001,14097742.509999998
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,114,267941977.42000005,3642041737.6038995,13.592650814452211,264425414.57999992,6889043.920000001,210312.06,1275000,258656946.38,3135532.44
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,F - CONSTRUCCIÓN,66,315403633.21999997,4741699702.7895,15.033751052201975,312779561.85,580868.74,51829.84,8050666.39,211569492.39,8274054.46
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",101,393198193.59,4668027724.282499,11.871946006827278,390125270.05,7810115.2700000005,329005.44,3045894.2199999997,243930117.85,9827490.340000002
2018-07,BANCOS MÚLTIPLES,BANCAMERICA,Y - CONSUMO DE BIENES Y SERVICIOS,14659,872422777.2700003,28837875128.367096,33.05493148471782,848930783.1600003,81047660.46000002,3345469.179999999,139632880.43999997,72390375.03999999,61150017.49999999
2018-07,BANCOS MÚLTIPLES,BANESCO,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2,2017541.66,28646445.742,14.198688587178914,2000000,0,0,0,0,20175.42
2018-07,BANCOS MÚLTIPLES,BANESCO,M - ENSEÑANZA,7,22424472.17,311995872.86,13.913186918949895,22161471.060000002,562746.5599999999,0,7839087.62,19141920.97,6647025.800000001
2018-07,BANCOS MÚLTIPLES,BANESCO,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,25,27585006.13,464766772.03,16.848528865271636,27348575.619999997,175960.82,38015.26,2148830.72,8118716.529999999,2781782.8100000005
2018-07,BANCOS MÚLTIPLES,BANESCO,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",19,28811096.250000004,338716698.23100007,11.756466858875598,28674584.700000003,106.27,0,39000,22170652.810000002,892318.2
2018-07,BANCOS MÚLTIPLES,BANESCO,C - EXPLOTACIÓN DE MINAS Y CANTERAS,8,127908839.42,917106378.6414,7.17,126087497.1,0,0,0,126087497.1,1279088.41
2018-07,BANCOS MÚLTIPLES,BANESCO,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",14,141584372.04,1566342060.936,11.062958703475282,140260420.62,10964407.680000002,155280.92,0,11148713.23,9245533.25
2018-07,BANCOS MÚLTIPLES,BANESCO,I - TRANSPORTE Y ALMACENAMIENTO,54,200562779.36000004,2605832007.8395,12.99260020306242,199678878.92999998,305005.25,305005.25,36013676.03,114860080.44,3249069.86
2018-07,BANCOS MÚLTIPLES,BANESCO,"O - Otras actividades de servicios comunitarios, sociales y personales",68,227158235.05,3024269883.2900004,13.313494369351503,225056469.47999996,10068466.92,395888.35,101536054.15999998,181857680.88999996,8339647.229999997
2018-07,BANCOS MÚLTIPLES,BANESCO,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,48,298045015.00000006,3095850280.029,10.387190270667668,296344742.73999995,146978.49,146976.26,1881458.92,188832649.73000002,7715696.799999999
2018-07,BANCOS MÚLTIPLES,BANESCO,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,7,364324288.44,5829188615.04,16,363242234.87,0,0,0,0,0
2018-07,BANCOS MÚLTIPLES,BANESCO,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",20,718855623.3499999,5172078983.068399,7.194878658617925,715946599.55,3193191,0,0,208847463.95,7296638.13
2018-07,BANCOS MÚLTIPLES,BANESCO,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,35,725800026.4200001,4493424053.401,6.19099461261356,720605738.88,1957894.73,1957894.73,9320353.75,676823494.42,7978633.399999999
2018-07,BANCOS MÚLTIPLES,BANESCO,F - CONSTRUCCIÓN,81,744578490.61,7477254230.192,10.04226461614036,740991625.5599998,7380718.65,7380118.65,7316311.05,453495766.34000003,15275433.419999998
2018-07,BANCOS MÚLTIPLES,BANESCO,D - INDUSTRIA MANUFACTURERA,121,957433066.53,8598734141.726,8.981029005912832,949955295.1500001,87095009.15,3628544.93,96161797.91000001,433630678.55999994,51263012.860000014
2018-07,BANCOS MÚLTIPLES,BANESCO,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,548,1336110171.7399995,16826348063.7353,12.593533392401735,1322179354.3,58082979.37,9726195.370000003,128329213.49000005,541251761.04,66998268.46000003
2018-07,BANCOS MÚLTIPLES,BANESCO,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",120,1663017435.6499994,14621859563.560799,8.792366965079813,1655065740.75,12785559.78,428247.85000000003,29236107.659999996,1511984219.6800003,35397165.72
2018-07,BANCOS MÚLTIPLES,BANESCO,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,439,1867972509.4800012,17904512222.871502,9.5849977084811,1856374094.9099996,12102292.779999997,1538626.6800000004,24262400,1601804115.3999996,20982741.100000005
2018-07,BANCOS MÚLTIPLES,BANESCO,Y - CONSUMO DE BIENES Y SERVICIOS,58574,3115150790.730003,94193465302.58542,30.237208928339605,3027853624.530004,293458643.37,8788420.519999996,435831568.88,402916358.77,210923799.5699999
2018-07,BANCOS MÚLTIPLES,BANRESERVAS,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,10,112653.19,6067207.68,53.857397913010715,112653.19,0,0,739501.5,0,1126.73
2018-07,BANCOS MÚLTIPLES,BANRESERVAS,B - PESCA,32,15025644.64,271199552.469,18.04911263154963,14888018.229999997,1667394.7,34463.16,1700000,3297870.4499999997,492506.72000000003
2018-07,BANCOS MÚLTIPLES,BANRESERVAS,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",107,35457032.12999999,696680744.5611001,19.6485916251192,34143060.58999999,9542396.370000001,700638.3400000001,384960.03,9218363.639999999,8208357.4700000025
2018-07,BANCOS MÚLTIPLES,BANRESERVAS,C - EXPLOTACIÓN DE MINAS Y CANTERAS,100,235462283.56,2468789380.1397,10.484861281448534,234151453.24,7352926.96,270156.5,6197815.15,14848889.180000003,119210562.52
2018-07,BANCOS MÚLTIPLES,BANRESERVAS,M - ENSEÑANZA,488,338401593.6699999,5445234131.644401,16.091041630715385,335690552.13999987,7925523.330000001,447238.80999999994,30234362.73,90910666.61,13582637.78
2018-07,BANCOS MÚLTIPLES,BANRESERVAS,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,1318,1533791998.9500012,22284991256.78589,14.529343791101846,1516870379.7600007,70379478.75999999,2772343.5499999993,284521744.29999995,625167269.3100001,103059962.09000002
2018-07,BANCOS MÚLTIPLES,BANRESERVAS,I - TRANSPORTE Y ALMACENAMIENTO,2091,2896799887.080002,35132951137.50822,12.128194044125886,2871518174.319999,109627846.58999999,6002010.899999999,137034873.01999995,1094775285.47,224049501.2
2018-07,BANCOS MÚLTIPLES,BANRESERVAS,"O - Otras actividades de servicios comunitarios, sociales y personales",6673,3913851668.469998,57177620253.63793,14.609041194448178,3866837815.4199977,118585700.51000004,11818962.590000002,328478646.69000006,1157810828.8599997,233838570.80999988
2018-07,BANCOS MÚLTIPLES,BANRESERVAS,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",4358,5820699580.739997,62910232328.257935,10.80801911447559,5773310617.999998,214985436.93999997,17195488.409999996,192463034.51000002,1535618097.9500005,337999600.6299997
