PERIODO,CÓD_MES,MES,CÓD_REGIÓN,REGIÓN,CÓD_PROVINCIA,PROVINCIA,CÓD_MUNICIPIO,MUNICIPIO,CÓD_CAPITULO,UNIDAD_EJECUTORA,CÓD_ECO_TITULO,ECO_TITULO,CÓD_ECO_SUB_TITULO,ECO_SUB_TITULO,CÓD_CONCEPTO,CONCEPTO,CÓD_CUENTA,DES_CUENTA,PERCIBIDO
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,90381411.840000004
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,673183.86
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,1241767
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,55588
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,69286774.109999999
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,1227951.07
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,12965292.84
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,48000
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,5320298.33
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,302156.59999999998
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,1025353
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos diversos,43778716.210000001
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos diversos,526583.36
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,1757261
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,682195
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,73221.09
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,18000
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Renta de la propiedad,333450
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.7,Multas y sanciones pecuniarias,1.6,Otros ingresos,1.6.3,Multas y sanciones,1457063.98
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,1.1,Ingresos corrientes,1.1.9,Otros ingresos corrientes,1.6,Otros ingresos,1.6.4,Ingresos diversos,965270.28
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,3.1,Fuentes financieras,3.1.1,Disminución de activos financieros,3.1,Disminución de activos financieros,3.1.1,Disminución de activos financieros corrientes,0
2023,01,Enero,10,Región Ozama o Metropolitana,01,Distrito Nacional,0001,Santo Domingo de Guzmán,7001,Ayuntamiento del Distrito Nacional,3.1,Fuentes financieras,3.1.1,Disminución de activos financieros,3.1,Disminución de activos financieros,3.1.1,Disminución de activos financieros corrientes,0
2023,01,Enero,01,Región Cibao Norte,18,Puerto Plata,0002,Altamira,7002,Ayuntamiento Municipal de Altamira,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,2170379
2023,01,Enero,01,Región Cibao Norte,18,Puerto Plata,0002,Altamira,7002,Ayuntamiento Municipal de Altamira,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,0
2023,01,Enero,01,Región Cibao Norte,18,Puerto Plata,0002,Altamira,7002,Ayuntamiento Municipal de Altamira,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,10200
2023,01,Enero,03,Región Cibao Nordeste,06,Duarte,0002,Arenoso,7003,Ayuntamiento Municipal de Arenoso,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1398805.63
2023,01,Enero,03,Región Cibao Nordeste,06,Duarte,0002,Arenoso,7003,Ayuntamiento Municipal de Arenoso,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,500
2023,01,Enero,03,Región Cibao Nordeste,06,Duarte,0002,Arenoso,7003,Ayuntamiento Municipal de Arenoso,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,9000
2023,01,Enero,07,Región El Valle,02,Azua,0001,Azua,7004,Ayuntamiento Municipal de Azua de Compostela,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,6954371
2023,01,Enero,07,Región El Valle,02,Azua,0001,Azua,7004,Ayuntamiento Municipal de Azua de Compostela,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,76850
2023,01,Enero,07,Región El Valle,02,Azua,0001,Azua,7004,Ayuntamiento Municipal de Azua de Compostela,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,1200
2023,01,Enero,07,Región El Valle,02,Azua,0001,Azua,7004,Ayuntamiento Municipal de Azua de Compostela,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,26422
2023,01,Enero,07,Región El Valle,02,Azua,0001,Azua,7004,Ayuntamiento Municipal de Azua de Compostela,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,12000
2023,01,Enero,07,Región El Valle,02,Azua,0001,Azua,7004,Ayuntamiento Municipal de Azua de Compostela,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,704000
2023,01,Enero,07,Región El Valle,02,Azua,0001,Azua,7004,Ayuntamiento Municipal de Azua de Compostela,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.6,Impuestos ecológicos,5000
2023,01,Enero,07,Región El Valle,02,Azua,0001,Azua,7004,Ayuntamiento Municipal de Azua de Compostela,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,50275
2023,01,Enero,07,Región El Valle,02,Azua,0001,Azua,7004,Ayuntamiento Municipal de Azua de Compostela,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,131350
2023,01,Enero,07,Región El Valle,02,Azua,0001,Azua,7004,Ayuntamiento Municipal de Azua de Compostela,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Renta de la propiedad,2760
2023,01,Enero,05,Región Valdesia,21,San Cristóbal,0003,Bajos de Haina,7005,Ayuntamiento Municipal de Bajos de Haina,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,127100
2023,01,Enero,05,Región Valdesia,21,San Cristóbal,0003,Bajos de Haina,7005,Ayuntamiento Municipal de Bajos de Haina,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,9900
2023,01,Enero,05,Región Valdesia,21,San Cristóbal,0003,Bajos de Haina,7005,Ayuntamiento Municipal de Bajos de Haina,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,660230
2023,01,Enero,05,Región Valdesia,21,San Cristóbal,0003,Bajos de Haina,7005,Ayuntamiento Municipal de Bajos de Haina,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,67746
2023,01,Enero,05,Región Valdesia,21,San Cristóbal,0003,Bajos de Haina,7005,Ayuntamiento Municipal de Bajos de Haina,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,582845
2023,01,Enero,05,Región Valdesia,21,San Cristóbal,0003,Bajos de Haina,7005,Ayuntamiento Municipal de Bajos de Haina,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,2000
2023,01,Enero,05,Región Valdesia,21,San Cristóbal,0003,Bajos de Haina,7005,Ayuntamiento Municipal de Bajos de Haina,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,42205
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,0
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,4946542.1100000003
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,70565.86
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,75950
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,14400
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,13000
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,1982025.24
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,13149.17
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,564107.12
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,3869234.56
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,4439.8999999999996
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos diversos,24547.29
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,6500
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,222635
2023,01,Enero,05,Región Valdesia,17,Peravia,0001,Baní,7006,Ayuntamiento Municipal de Baní,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Renta de la propiedad,12000
2023,01,Enero,07,Región El Valle,07,Elías Piña,0002,Baníca,7007,Ayuntamiento Municipal de Bánica,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1274097
2023,01,Enero,07,Región El Valle,07,Elías Piña,0002,Baníca,7007,Ayuntamiento Municipal de Bánica,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,27000
2023,01,Enero,06,Región Enriquillo,04,Barahona,0001,Barahona,7008,Ayuntamiento Municipal de Santa Cruz de Barahona,3.1,Fuentes financieras,3.1.1,Disminución de activos financieros,3.1,Disminución de activos financieros,3.1.1,Disminución de activos financieros corrientes,1150100.3899999999
2023,01,Enero,06,Región Enriquillo,04,Barahona,0001,Barahona,7008,Ayuntamiento Municipal de Santa Cruz de Barahona,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,7463874.1500000004
2023,01,Enero,06,Región Enriquillo,04,Barahona,0001,Barahona,7008,Ayuntamiento Municipal de Santa Cruz de Barahona,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,10500
2023,01,Enero,06,Región Enriquillo,04,Barahona,0001,Barahona,7008,Ayuntamiento Municipal de Santa Cruz de Barahona,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,7600
2023,01,Enero,06,Región Enriquillo,04,Barahona,0001,Barahona,7008,Ayuntamiento Municipal de Santa Cruz de Barahona,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,422936.23
2023,01,Enero,06,Región Enriquillo,04,Barahona,0001,Barahona,7008,Ayuntamiento Municipal de Santa Cruz de Barahona,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,15366.27
2023,01,Enero,06,Región Enriquillo,04,Barahona,0001,Barahona,7008,Ayuntamiento Municipal de Santa Cruz de Barahona,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,1750
2023,01,Enero,06,Región Enriquillo,04,Barahona,0001,Barahona,7008,Ayuntamiento Municipal de Santa Cruz de Barahona,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,30000
2023,01,Enero,06,Región Enriquillo,04,Barahona,0001,Barahona,7008,Ayuntamiento Municipal de Santa Cruz de Barahona,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,10500
2023,01,Enero,06,Región Enriquillo,04,Barahona,0001,Barahona,7008,Ayuntamiento Municipal de Santa Cruz de Barahona,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos diversos,10200
2023,01,Enero,06,Región Enriquillo,04,Barahona,0001,Barahona,7008,Ayuntamiento Municipal de Santa Cruz de Barahona,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,39450
2023,01,Enero,06,Región Enriquillo,04,Barahona,0001,Barahona,7008,Ayuntamiento Municipal de Santa Cruz de Barahona,1.2,Ingresos de capital,1.2.1,Venta (disposición) de activos no financieros (a valores brutos),1.7,Venta de activos no financieros,1.7.4,Venta de terrenos,1500
2023,01,Enero,09,Región Higuamo,29,Monte Plata,0002,Bayaguana,7009,Ayuntamiento Municipal de Bayaguana,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,3611936
2023,01,Enero,09,Región Higuamo,29,Monte Plata,0002,Bayaguana,7009,Ayuntamiento Municipal de Bayaguana,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,20000
2023,01,Enero,09,Región Higuamo,29,Monte Plata,0002,Bayaguana,7009,Ayuntamiento Municipal de Bayaguana,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,3000
2023,01,Enero,09,Región Higuamo,29,Monte Plata,0002,Bayaguana,7009,Ayuntamiento Municipal de Bayaguana,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,3225
2023,01,Enero,09,Región Higuamo,29,Monte Plata,0002,Bayaguana,7009,Ayuntamiento Municipal de Bayaguana,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,3600
2023,01,Enero,09,Región Higuamo,29,Monte Plata,0002,Bayaguana,7009,Ayuntamiento Municipal de Bayaguana,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,500
2023,01,Enero,09,Región Higuamo,29,Monte Plata,0002,Bayaguana,7009,Ayuntamiento Municipal de Bayaguana,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,3800
2023,01,Enero,09,Región Higuamo,29,Monte Plata,0002,Bayaguana,7009,Ayuntamiento Municipal de Bayaguana,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,500
2023,01,Enero,09,Región Higuamo,29,Monte Plata,0002,Bayaguana,7009,Ayuntamiento Municipal de Bayaguana,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,25000
2023,01,Enero,09,Región Higuamo,29,Monte Plata,0002,Bayaguana,7009,Ayuntamiento Municipal de Bayaguana,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Renta de la propiedad,159100
2023,01,Enero,09,Región Higuamo,29,Monte Plata,0002,Bayaguana,7009,Ayuntamiento Municipal de Bayaguana,1.2,Ingresos de capital,1.2.1,Venta (disposición) de activos no financieros (a valores brutos),1.7,Venta de activos no financieros,1.7.4,Venta de terrenos,807972.32
2023,01,Enero,07,Región El Valle,22,San Juan,0002,Bohechío,7010,Ayuntamiento Municipal de Bohechío,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,577482.68000000005
2023,01,Enero,06,Región Enriquillo,04,Barahona,0002,Cabral,7011,Ayuntamiento Municipal de Cabral,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,2127588
2023,01,Enero,06,Región Enriquillo,04,Barahona,0002,Cabral,7011,Ayuntamiento Municipal de Cabral,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,13900
2023,01,Enero,06,Región Enriquillo,04,Barahona,0002,Cabral,7011,Ayuntamiento Municipal de Cabral,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,6000
2023,01,Enero,06,Región Enriquillo,04,Barahona,0002,Cabral,7011,Ayuntamiento Municipal de Cabral,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,2700
2023,01,Enero,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0002,Cabrera,7012,Ayuntamiento Municipal de Cabrera,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,0
2023,01,Enero,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0002,Cabrera,7012,Ayuntamiento Municipal de Cabrera,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,961552.25
2023,01,Enero,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0002,Cabrera,7012,Ayuntamiento Municipal de Cabrera,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,201600
2023,01,Enero,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0002,Cabrera,7012,Ayuntamiento Municipal de Cabrera,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,37550
2023,01,Enero,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0002,Cabrera,7012,Ayuntamiento Municipal de Cabrera,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,8300
2023,01,Enero,05,Región Valdesia,21,San Cristóbal,0004,Cambita Garabitos,7013,Ayuntamiento Municipal de Cambita Garabitos,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,2843451.3
2023,01,Enero,04,Región Cibao Noroeste,15,Monte Cristi,0002,Castañuelas,7014,Ayuntamiento Municipal de Castañuelas,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,500000
2023,01,Enero,04,Región Cibao Noroeste,15,Monte Cristi,0002,Castañuelas,7014,Ayuntamiento Municipal de Castañuelas,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,687812.47
2023,01,Enero,04,Región Cibao Noroeste,15,Monte Cristi,0002,Castañuelas,7014,Ayuntamiento Municipal de Castañuelas,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,33500
2023,01,Enero,03,Región Cibao Nordeste,06,Duarte,0003,Castillo,7015,Ayuntamiento Municipal de Castillo,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,2360104.9500000002
2023,01,Enero,03,Región Cibao Nordeste,06,Duarte,0003,Castillo,7015,Ayuntamiento Municipal de Castillo,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,900
2023,01,Enero,03,Región Cibao Nordeste,06,Duarte,0003,Castillo,7015,Ayuntamiento Municipal de Castillo,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de bienes y servicios,17800
2023,01,Enero,03,Región Cibao Nordeste,06,Duarte,0003,Castillo,7015,Ayuntamiento Municipal de Castillo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,18501
2023,01,Enero,03,Región Cibao Nordeste,06,Duarte,0003,Castillo,7015,Ayuntamiento Municipal de Castillo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,7800
2023,01,Enero,03,Región Cibao Nordeste,06,Duarte,0003,Castillo,7015,Ayuntamiento Municipal de Castillo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,14400
