PERIODO,CÓD_MES,MES,CÓD_REGIÓN,REGIÓN,CÓD_PROVINCIA,PROVINCIA,CÓD_MUNICIPIO,MUNICIPIO,CÓD_CAPITULO,UNIDAD_EJECUTORA,CÓD_ECO_TITULO,ECO_TITULO,CÓD_ECO_SUB_TITULO,ECO_SUB_TITULO,CÓD_CONCEPTO,CONCEPTO,CÓD_CUENTA,DES_CUENTA,PERCIBIDO
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0001,Mao,7225,Jaibon (Pueblo Nuevo),1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,400
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0001,Mao,7225,Jaibon (Pueblo Nuevo),1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,6970.95
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0001,Mao,7225,Jaibon (Pueblo Nuevo),1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,4470
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0001,Mao,7225,Jaibon (Pueblo Nuevo),1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,19940
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0001,Mao,7225,Jaibon (Pueblo Nuevo),1.2,Ingresos de capital,1.2.1,Venta (disposición) de activos no financieros (a valores brutos),1.7,Venta de activos no financieros,1.7.4,Venta de terrenos,7200
2024,08,Agosto,03,Región Cibao Nordeste,19,Hermanas Mirabal,0001,Salcedo,7226,Jamao Afuera,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,810896
2024,08,Agosto,06,Región Enriquillo,04,Barahona,0011,Jaquimeyes,7227,Jaquimeyes,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,2083664.05
2024,08,Agosto,06,Región Enriquillo,04,Barahona,0011,Jaquimeyes,7227,Jaquimeyes,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,794375.92
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7228,Jicome,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,652493
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7228,Jicome,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,900
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7228,Jicome,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,50000
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7228,Jicome,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,21800
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7228,Jicome,1.2,Ingresos de capital,1.2.1,Venta (disposición) de activos no financieros (a valores brutos),1.7,Venta de activos no financieros,1.7.4,Venta de terrenos,32000
2024,08,Agosto,01,Región Cibao Norte,09,Espaillat,0003,Gaspar Hernández,7229,Joba Arriba,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,486679.13
2024,08,Agosto,06,Región Enriquillo,16,Pedernales,0001,Pedernales,7230,José Francisco Peña Gómez,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,650242.5
2024,08,Agosto,02,Región Cibao Sur,28,Monsenor Nouel,0003,Piedra Blanca,7231,Juan Adrian,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,468242.42
2024,08,Agosto,01,Región Cibao Norte,09,Espaillat,0001,Moca,7232,Juan López,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1685769
2024,08,Agosto,01,Región Cibao Norte,09,Espaillat,0001,Moca,7232,Juan López,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,29050
2024,08,Agosto,01,Región Cibao Norte,09,Espaillat,0001,Moca,7232,Juan López,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,4300
2024,08,Agosto,06,Región Enriquillo,16,Pedernales,0002,Oviedo,7233,Juancho,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,630630.5
2024,08,Agosto,02,Región Cibao Sur,28,Monsenor Nouel,0001,Bonao,7234,Juma Bejucal,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,2540400
2024,08,Agosto,02,Región Cibao Sur,28,Monsenor Nouel,0001,Bonao,7234,Juma Bejucal,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,5000
2024,08,Agosto,02,Región Cibao Sur,28,Monsenor Nouel,0001,Bonao,7234,Juma Bejucal,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,600
2024,08,Agosto,02,Región Cibao Sur,28,Monsenor Nouel,0001,Bonao,7234,Juma Bejucal,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,146620
2024,08,Agosto,01,Región Cibao Norte,25,Santiago,0003,Jánico,7235,Juncalito,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,844032
2024,08,Agosto,02,Región Cibao Sur,24,Sánchez Ramírez,0004,La Mata,7236,La Bija,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1335915
2024,08,Agosto,02,Región Cibao Sur,24,Sánchez Ramírez,0004,La Mata,7236,La Bija,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,24000
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0005,Boca Chica,7237,La Caleta,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,4949663
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0005,Boca Chica,7237,La Caleta,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,9000
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0005,Boca Chica,7237,La Caleta,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,544050
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0005,Boca Chica,7237,La Caleta,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,200
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0005,Boca Chica,7237,La Caleta,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,0
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0005,Boca Chica,7237,La Caleta,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,26000
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0005,Boca Chica,7237,La Caleta,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,3000
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0005,Boca Chica,7237,La Caleta,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos diversos,2250
2024,08,Agosto,01,Región Cibao Norte,25,Santiago,0001,Santiago,7238,La Canela,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,1400415
2024,08,Agosto,01,Región Cibao Norte,25,Santiago,0001,Santiago,7238,La Canela,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,62780
2024,08,Agosto,01,Región Cibao Norte,25,Santiago,0001,Santiago,7238,La Canela,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,3500
2024,08,Agosto,01,Región Cibao Norte,25,Santiago,0001,Santiago,7238,La Canela,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,12000
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0003,Laguna Salada,7239,La Caya,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,601122.53
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0003,Laguna Salada,7239,La Caya,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,5100
2024,08,Agosto,06,Región Enriquillo,04,Barahona,0007,La Ciénega,7240,La Cienega ( Barahona ),1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1125403
2024,08,Agosto,06,Región Enriquillo,10,Independencia,0006,Mella,7241,La Colonia,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,581475.53
2024,08,Agosto,05,Región Valdesia,21,San Cristóbal,0005,Villa Altagracia,7242,La Cuchilla,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1115437
2024,08,Agosto,05,Región Valdesia,21,San Cristóbal,0005,Villa Altagracia,7242,La Cuchilla,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos diversos,5800
2024,08,Agosto,01,Región Cibao Norte,25,Santiago,0005,San José de las Matas,7243,La Cuesta,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,500966
2024,08,Agosto,01,Región Cibao Norte,25,Santiago,0005,San José de las Matas,7243,La Cuesta,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,1150
2024,08,Agosto,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0002,Cabrera,7244,La Entrada,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,714746.67
2024,08,Agosto,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0002,Cabrera,7244,La Entrada,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,8600
2024,08,Agosto,01,Región Cibao Norte,18,Puerto Plata,0006,Luperón,7245,La Isabela,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,591841
2024,08,Agosto,01,Región Cibao Norte,18,Puerto Plata,0006,Luperón,7245,La Isabela,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,500
2024,08,Agosto,01,Región Cibao Norte,18,Puerto Plata,0006,Luperón,7245,La Isabela,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,36000
2024,08,Agosto,01,Región Cibao Norte,18,Puerto Plata,0008,Villa Isabela,7246,La Jaiba,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,618173
2024,08,Agosto,01,Región Cibao Norte,09,Espaillat,0001,Moca,7247,La Ortega,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,629401
2024,08,Agosto,01,Región Cibao Norte,09,Espaillat,0001,Moca,7247,La Ortega,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,200
2024,08,Agosto,01,Región Cibao Norte,09,Espaillat,0001,Moca,7247,La Ortega,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,396200
2024,08,Agosto,03,Región Cibao Nordeste,06,Duarte,0001,San Francisco de Macorís,7248,La Peña,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,1106867
2024,08,Agosto,03,Región Cibao Nordeste,06,Duarte,0001,San Francisco de Macorís,7248,La Peña,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,35800
2024,08,Agosto,03,Región Cibao Nordeste,06,Duarte,0001,San Francisco de Macorís,7248,La Peña,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,500
2024,08,Agosto,03,Región Cibao Nordeste,06,Duarte,0001,San Francisco de Macorís,7248,La Peña,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,0
2024,08,Agosto,03,Región Cibao Nordeste,06,Duarte,0001,San Francisco de Macorís,7248,La Peña,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,10000
2024,08,Agosto,03,Región Cibao Nordeste,06,Duarte,0001,San Francisco de Macorís,7248,La Peña,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,0
2024,08,Agosto,03,Región Cibao Nordeste,06,Duarte,0001,San Francisco de Macorís,7248,La Peña,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,2500
2024,08,Agosto,03,Región Cibao Nordeste,06,Duarte,0001,San Francisco de Macorís,7248,La Peña,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,1550
2024,08,Agosto,07,Región El Valle,02,Azua,0004,Padre Las Casas,7249,La Siembra,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,594350.77
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7250,La Victoria,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,5710772
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7250,La Victoria,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,13000
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7250,La Victoria,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,515900
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7250,La Victoria,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,44800
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7250,La Victoria,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,1500
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7250,La Victoria,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,213500
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7250,La Victoria,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,2000
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7250,La Victoria,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,20000
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7250,La Victoria,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos diversos,50
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7250,La Victoria,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,2900
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7250,La Victoria,1.2,Ingresos de capital,1.2.1,Venta (disposición) de activos no financieros (a valores brutos),1.7,Venta de activos no financieros,1.7.4,Venta de terrenos,30000
2024,08,Agosto,05,Región Valdesia,17,Peravia,0001,Baní,7251,Las Barias ( Baní ),1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,435466.66
2024,08,Agosto,09,Región Higuamo,30,Hato Mayor,0002,Sabana de la Mar,7252,Las Cañitas - Elupina Cordero,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,437437.96
2024,08,Agosto,06,Región Enriquillo,03,Baoruco,0005,Los Ríos,7253,Las Clavellinas,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,427954
2024,08,Agosto,03,Región Cibao Nordeste,06,Duarte,0002,Arenoso,7254,Las Coles,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,627861
2024,08,Agosto,03,Región Cibao Nordeste,20,Samaná,0001,Samaná,7255,Las Galeras,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,659298
2024,08,Agosto,03,Región Cibao Nordeste,20,Samaná,0001,Samaná,7255,Las Galeras,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,644188
2024,08,Agosto,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0001,Nagua,7256,Las Gordas,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,1066622.3700000001
2024,08,Agosto,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0001,Nagua,7256,Las Gordas,3.1,Fuentes financieras,3.1.2,Incremento de pasivos,3.2,Incremento de pasivos,3.2.1,Incremento de pasivos corrientes,1000000
2024,08,Agosto,07,Región El Valle,02,Azua,0004,Padre Las Casas,7257,Las Lagunas ( Padre Las Casas ),1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,664475
2024,08,Agosto,01,Región Cibao Norte,09,Espaillat,0001,Moca,7258,Las Lagunas (Moca),1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,1189977
2024,08,Agosto,01,Región Cibao Norte,09,Espaillat,0001,Moca,7258,Las Lagunas (Moca),1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,1200
2024,08,Agosto,01,Región Cibao Norte,09,Espaillat,0001,Moca,7258,Las Lagunas (Moca),1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,49795
2024,08,Agosto,01,Región Cibao Norte,09,Espaillat,0001,Moca,7258,Las Lagunas (Moca),1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,1800
2024,08,Agosto,01,Región Cibao Norte,09,Espaillat,0001,Moca,7258,Las Lagunas (Moca),1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,0
2024,08,Agosto,01,Región Cibao Norte,09,Espaillat,0001,Moca,7258,Las Lagunas (Moca),1.1,Ingresos corrientes,1.1.9,Otros ingresos corrientes,1.6,Otros ingresos,1.6.4,Ingresos diversos,7427
2024,08,Agosto,01,Región Cibao Norte,25,Santiago,0005,San José de las Matas,7259,Las Placetas,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,706100
2024,08,Agosto,01,Región Cibao Norte,25,Santiago,0005,San José de las Matas,7259,Las Placetas,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,200
2024,08,Agosto,03,Región Cibao Nordeste,06,Duarte,0005,Villa Rivas,7260,Las Taranas,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1097065
2024,08,Agosto,03,Región Cibao Nordeste,06,Duarte,0005,Villa Rivas,7260,Las Taranas,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,450
2024,08,Agosto,03,Región Cibao Nordeste,06,Duarte,0005,Villa Rivas,7260,Las Taranas,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,25700
2024,08,Agosto,03,Región Cibao Nordeste,06,Duarte,0005,Villa Rivas,7260,Las Taranas,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,4224
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7261,Los Alcarrizos,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,19282718
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7261,Los Alcarrizos,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,8250
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7261,Los Alcarrizos,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,1128865
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7261,Los Alcarrizos,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,37325
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7261,Los Alcarrizos,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,4500
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7261,Los Alcarrizos,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,1500
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7261,Los Alcarrizos,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,102960
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7261,Los Alcarrizos,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.6,Impuestos ecológicos ,20000
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7261,Los Alcarrizos,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos diversos,135200
2024,08,Agosto,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7261,Los Alcarrizos,1.1,Ingresos corrientes,1.1.9,Otros ingresos corrientes,1.6,Otros ingresos,1.6.4,Ingresos diversos,371503.9
2024,08,Agosto,09,Región Higuamo,29,Monte Plata,0004,Yamasa,7262,Los Botados,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,1260520
2024,08,Agosto,09,Región Higuamo,29,Monte Plata,0004,Yamasa,7262,Los Botados,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,11800
2024,08,Agosto,07,Región El Valle,02,Azua,0001,Azua,7263,Los Jovillos,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,814115
2024,08,Agosto,07,Región El Valle,02,Azua,0001,Azua,7263,Los Jovillos,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,1800
2024,08,Agosto,06,Región Enriquillo,04,Barahona,0004,Paraíso,7264,Los Patos,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,667970.5
2024,08,Agosto,07,Región El Valle,02,Azua,0008,Tábara Arriba,7265,Los Toros,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,954644.84
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7266,Maizal,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1238411
2024,08,Agosto,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7266,Maizal,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,700
