PERIODO,COD_MES,MES,CÓD_REGIÓN,REGIÓN,CÓD_PROVINCIA,PROVINCIA,CÓD_MUNICIPIO,MUNICIPIO,CÓD_CAPITULO,UNIDAD_EJECUTORA,CÓD_ECO_TITULO,ECO_TITULO,CÓD_ECO_SUB_TITULO,ECO_SUB_TITULO,CÓD_CONCEPTO,CONCEPTO,CÓD_CUENTA,CUENTA,PERCIBIDO
2022,02,Febrero,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7033,Ayuntamiento Municipal de Esperanza,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,6550082.0999999996
2022,02,Febrero,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7033,Ayuntamiento Municipal de Esperanza,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,1200
2022,02,Febrero,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7033,Ayuntamiento Municipal de Esperanza,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,14400
2022,02,Febrero,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7033,Ayuntamiento Municipal de Esperanza,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,800
2022,02,Febrero,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7033,Ayuntamiento Municipal de Esperanza,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,600
2022,02,Febrero,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7033,Ayuntamiento Municipal de Esperanza,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,3000
2022,02,Febrero,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7033,Ayuntamiento Municipal de Esperanza,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,3000
2022,02,Febrero,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7033,Ayuntamiento Municipal de Esperanza,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,500
2022,02,Febrero,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7033,Ayuntamiento Municipal de Esperanza,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,1500
2022,02,Febrero,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7033,Ayuntamiento Municipal de Esperanza,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,6300
2022,02,Febrero,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7033,Ayuntamiento Municipal de Esperanza,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,3000
2022,02,Febrero,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7033,Ayuntamiento Municipal de Esperanza,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,10550
2022,02,Febrero,04,Región Cibao Noroeste,27,Valverde,0002,Esperanza,7033,Ayuntamiento Municipal de Esperanza,1.2,Ingresos de capital,1.2.1,Venta (disposición) de activos no financieros (a valores brutos),1.7,Venta de activos no financieros,1.7.4,Venta de Terrenos,41200
2022,02,Febrero,05,Región Valdesia,02,Azua,0010,Estebanía,7034,Ayuntamiento Municipal de Estebanía,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1622070
2022,02,Febrero,05,Región Valdesia,02,Azua,0010,Estebanía,7034,Ayuntamiento Municipal de Estebanía,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,3400
2022,02,Febrero,05,Región Valdesia,02,Azua,0010,Estebanía,7034,Ayuntamiento Municipal de Estebanía,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,2825
2022,02,Febrero,05,Región Valdesia,02,Azua,0010,Estebanía,7034,Ayuntamiento Municipal de Estebanía,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,500
2022,02,Febrero,02,Región Cibao Sur,24,Sánchez Ramírez,0003,Fantino,7035,Ayuntamiento Municipal de Fantino,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,3521160
2022,02,Febrero,02,Región Cibao Sur,24,Sánchez Ramírez,0003,Fantino,7035,Ayuntamiento Municipal de Fantino,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,300
2022,02,Febrero,02,Región Cibao Sur,24,Sánchez Ramírez,0003,Fantino,7035,Ayuntamiento Municipal de Fantino,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,156600
2022,02,Febrero,02,Región Cibao Sur,24,Sánchez Ramírez,0003,Fantino,7035,Ayuntamiento Municipal de Fantino,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,2720
2022,02,Febrero,02,Región Cibao Sur,24,Sánchez Ramírez,0003,Fantino,7035,Ayuntamiento Municipal de Fantino,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,2500
2022,02,Febrero,02,Región Cibao Sur,24,Sánchez Ramírez,0003,Fantino,7035,Ayuntamiento Municipal de Fantino,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,28000
2022,02,Febrero,02,Región Cibao Sur,24,Sánchez Ramírez,0003,Fantino,7035,Ayuntamiento Municipal de Fantino,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,1000
2022,02,Febrero,02,Región Cibao Sur,24,Sánchez Ramírez,0003,Fantino,7035,Ayuntamiento Municipal de Fantino,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,3130
2022,02,Febrero,02,Región Cibao Sur,24,Sánchez Ramírez,0003,Fantino,7035,Ayuntamiento Municipal de Fantino,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,3000
2022,02,Febrero,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7036,Ayuntamiento Municipal de Santo Domingo Norte,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,75425677.730000004
2022,02,Febrero,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7036,Ayuntamiento Municipal de Santo Domingo Norte,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,94233.7
2022,02,Febrero,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7036,Ayuntamiento Municipal de Santo Domingo Norte,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,113540
2022,02,Febrero,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7036,Ayuntamiento Municipal de Santo Domingo Norte,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,167500
2022,02,Febrero,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7036,Ayuntamiento Municipal de Santo Domingo Norte,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,1500
2022,02,Febrero,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7036,Ayuntamiento Municipal de Santo Domingo Norte,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,18000
2022,02,Febrero,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7036,Ayuntamiento Municipal de Santo Domingo Norte,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,161400
2022,02,Febrero,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7036,Ayuntamiento Municipal de Santo Domingo Norte,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,51495
2022,02,Febrero,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7036,Ayuntamiento Municipal de Santo Domingo Norte,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,749772
2022,02,Febrero,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7036,Ayuntamiento Municipal de Santo Domingo Norte,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,152550
2022,02,Febrero,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7036,Ayuntamiento Municipal de Santo Domingo Norte,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,962280
2022,02,Febrero,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7036,Ayuntamiento Municipal de Santo Domingo Norte,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,646763.06000000006
2022,02,Febrero,10,Región Ozama o Metropolitana,32,Santo Domingo,0004,Santo Domingo Norte,7036,Ayuntamiento Municipal de Santo Domingo Norte,1.1,Ingresos corrientes,1.1.7,Multas y sanciones pecuniarias,1.6,Otros ingresos,1.6.3,Multas y Sanciones,1726996
2022,02,Febrero,06,Región Enriquillo,03,Bahoruco,0002,Galván,7037,Ayuntamiento Municipal de Galván,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,1564231
2022,02,Febrero,06,Región Enriquillo,03,Bahoruco,0002,Galván,7037,Ayuntamiento Municipal de Galván,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,600
2022,02,Febrero,06,Región Enriquillo,03,Bahoruco,0002,Galván,7037,Ayuntamiento Municipal de Galván,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,500000
2022,02,Febrero,01,Región Cibao Norte,09,Espaillat,0003,Gaspar Hernandez,7038,Ayuntamiento Municipal de Gaspar Hernández,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1317311
2022,02,Febrero,01,Región Cibao Norte,09,Espaillat,0003,Gaspar Hernandez,7038,Ayuntamiento Municipal de Gaspar Hernández,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,12131
2022,02,Febrero,01,Región Cibao Norte,09,Espaillat,0003,Gaspar Hernandez,7038,Ayuntamiento Municipal de Gaspar Hernández,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,96751.4
2022,02,Febrero,01,Región Cibao Norte,09,Espaillat,0003,Gaspar Hernandez,7038,Ayuntamiento Municipal de Gaspar Hernández,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,2780
2022,02,Febrero,05,Región Valdesia,02,Azua,0009,Guayabal,7040,Ayuntamiento Municipal de Guayabal (Azua),1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,2303698.7400000002
2022,02,Febrero,05,Región Valdesia,02,Azua,0009,Guayabal,7040,Ayuntamiento Municipal de Guayabal (Azua),1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,2043767.77
2022,02,Febrero,08,Región Yuma,12,La Romana,0002,Guaymate,7041,Guaymate,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1408692
2022,02,Febrero,08,Región Yuma,12,La Romana,0002,Guaymate,7041,Guaymate,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,650
2022,02,Febrero,08,Región Yuma,12,La Romana,0002,Guaymate,7041,Guaymate,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,11005
2022,02,Febrero,08,Región Yuma,12,La Romana,0002,Guaymate,7041,Guaymate,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,20500
2022,02,Febrero,08,Región Yuma,12,La Romana,0002,Guaymate,7041,Guaymate,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,15900
2022,02,Febrero,04,Región Cibao Noroeste,15,Monte Cristi,0003,Guayubín,7042,Guayubin,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,3298443.67
2022,02,Febrero,04,Región Cibao Noroeste,15,Monte Cristi,0003,Guayubín,7042,Guayubin,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,250
2022,02,Febrero,04,Región Cibao Noroeste,15,Monte Cristi,0003,Guayubín,7042,Guayubin,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,25000
2022,02,Febrero,04,Región Cibao Noroeste,15,Monte Cristi,0003,Guayubín,7042,Guayubin,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,500
2022,02,Febrero,04,Región Cibao Noroeste,15,Monte Cristi,0003,Guayubín,7042,Guayubin,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,4250
2022,02,Febrero,09,Región Higuamo,30,Hato Mayor,0001,Hato Mayor,7043,Hato Mayor,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,9187536
2022,02,Febrero,09,Región Higuamo,30,Hato Mayor,0001,Hato Mayor,7043,Hato Mayor,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,5250
2022,02,Febrero,09,Región Higuamo,30,Hato Mayor,0001,Hato Mayor,7043,Hato Mayor,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,8850
2022,02,Febrero,09,Región Higuamo,30,Hato Mayor,0001,Hato Mayor,7043,Hato Mayor,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,12850
2022,02,Febrero,09,Región Higuamo,30,Hato Mayor,0001,Hato Mayor,7043,Hato Mayor,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,2400
2022,02,Febrero,09,Región Higuamo,30,Hato Mayor,0001,Hato Mayor,7043,Hato Mayor,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,4900
2022,02,Febrero,09,Región Higuamo,30,Hato Mayor,0001,Hato Mayor,7043,Hato Mayor,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,2000
2022,02,Febrero,09,Región Higuamo,30,Hato Mayor,0001,Hato Mayor,7043,Hato Mayor,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Rentas de la Propiedad,70100
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,29358929
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,157172
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,26900
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,15253028
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,272697
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,178549
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,172500
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,167919
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,4261422
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,2800
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,30000
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,197800
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,4000
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Rentas de la Propiedad,87800
2022,02,Febrero,08,Región Yuma,11,La Altagracia,0001,Higüey,7044,Salvaleon de Higuey,3.1,Fuentes financieras,3.1.1,Disminución de activos financieros,3.1,Disminución de activos financieros,3.1.1,Disminución de Activos Financieros Corrientes,58448413.149999999
2022,02,Febrero,07,Región El Valle,07,Elías Piña,0004,Hondo Valle,7045,Hondo Valle,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,1185476
2022,02,Febrero,07,Región El Valle,07,Elías Piña,0004,Hondo Valle,7045,Hondo Valle,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,3450
2022,02,Febrero,07,Región El Valle,07,Elías Piña,0004,Hondo Valle,7045,Hondo Valle,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,8500
2022,02,Febrero,07,Región El Valle,07,Elías Piña,0004,Hondo Valle,7045,Hondo Valle,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,5700
2022,02,Febrero,03,Región Cibao Nordeste,06,Duarte,0007,Eugenio María de Hostos,7046,Hostos,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1557039.4
2022,02,Febrero,03,Región Cibao Nordeste,06,Duarte,0007,Eugenio María de Hostos,7046,Hostos,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,15210.8
2022,02,Febrero,03,Región Cibao Nordeste,06,Duarte,0007,Eugenio María de Hostos,7046,Hostos,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,15300
2022,02,Febrero,01,Región Cibao Norte,18,Puerto Plata,0004,Imbert,7047,Imbert,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,3710493
2022,02,Febrero,01,Región Cibao Norte,18,Puerto Plata,0004,Imbert,7047,Imbert,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,200
2022,02,Febrero,01,Región Cibao Norte,18,Puerto Plata,0004,Imbert,7047,Imbert,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,70000
2022,02,Febrero,01,Región Cibao Norte,18,Puerto Plata,0004,Imbert,7047,Imbert,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,40500
2022,02,Febrero,01,Región Cibao Norte,18,Puerto Plata,0004,Imbert,7047,Imbert,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,17150
2022,02,Febrero,01,Región Cibao Norte,18,Puerto Plata,0004,Imbert,7047,Imbert,1.1,Ingresos corrientes,1.1.9,Otros ingresos corrientes,1.6,Otros ingresos,1.6.4,Ingresos Diversos,500
2022,02,Febrero,01,Región Cibao Norte,18,Puerto Plata,0004,Imbert,7047,Imbert,1.2,Ingresos de capital,1.2.1,Venta (disposición) de activos no financieros (a valores brutos),1.7,Venta de activos no financieros,1.7.4,Venta de Terrenos,19500
2022,02,Febrero,01,Región Cibao Norte,09,Espaillat,0004,Jamao al Norte,7048,Jamao Al Norte,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1727342
2022,02,Febrero,01,Región Cibao Norte,09,Espaillat,0004,Jamao al Norte,7048,Jamao Al Norte,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1682540.4
2022,02,Febrero,01,Región Cibao Norte,09,Espaillat,0004,Jamao al Norte,7048,Jamao Al Norte,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,4000
2022,02,Febrero,01,Región Cibao Norte,09,Espaillat,0004,Jamao al Norte,7048,Jamao Al Norte,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Rentas de la Propiedad,4500
2022,02,Febrero,01,Región Cibao Norte,25,Santiago,0003,Jánico,7049,Janico,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1770128.14
2022,02,Febrero,01,Región Cibao Norte,25,Santiago,0003,Jánico,7049,Janico,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,2400
2022,02,Febrero,01,Región Cibao Norte,25,Santiago,0003,Jánico,7049,Janico,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,1200
2022,02,Febrero,01,Región Cibao Norte,25,Santiago,0003,Jánico,7049,Janico,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,54200
2022,02,Febrero,01,Región Cibao Norte,25,Santiago,0003,Jánico,7049,Janico,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,15000
2022,02,Febrero,02,Región Cibao Sur,13,La Vega,0003,Jarabacoa,7050,Jarabacoa,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,9003466.8000000007
2022,02,Febrero,02,Región Cibao Sur,13,La Vega,0003,Jarabacoa,7050,Jarabacoa,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,16100
2022,02,Febrero,02,Región Cibao Sur,13,La Vega,0003,Jarabacoa,7050,Jarabacoa,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,383450
2022,02,Febrero,02,Región Cibao Sur,13,La Vega,0003,Jarabacoa,7050,Jarabacoa,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,5325
2022,02,Febrero,02,Región Cibao Sur,13,La Vega,0003,Jarabacoa,7050,Jarabacoa,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,500
2022,02,Febrero,02,Región Cibao Sur,13,La Vega,0003,Jarabacoa,7050,Jarabacoa,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,10000
